Date,AFL,AIG,AIZ,AJG,ALL,AMP,AON,AXP,BAC,BEN,BK,BLK,BRO,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,FITB,GL,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,RF,RJF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,WFC,WRB,ZION
2022-01-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04 00:00:00,0.03225283328585828,0.027667565889323974,0.009362854958196854,0.004309662605015107,0.02389427394658139,0.04442017013968283,0.0035062358781889555,0.031598130437007904,0.03844584246952731,0.02395504024704865,0.03509720447553075,0.0060034632505907345,0.00478575974104386,0.007735606928892524,0.02154848341600399,-0.02148095260507683,0.04438097585576117,0.022985410517967902,0.04188232447379364,0.00799602923826145,0.018765826621909436,0.03038349054287793,0.04165452408381478,0.025478585606971214,0.030271121274852247,0.03727132650296787,0.018812228781615,0.0008953373224380147,0.0428637291597313,0.037208930955168966,0.051250873259644975,0.021960238175674298,0.041172043467064615,0.006962228244295778,0.02668489275959586,-0.006218527587880781,-0.00047865793627959726,0.039819316563963945,-0.007499540223520187,0.035690358393164666,-0.025360788018452107,0.03724311261933028,0.032388636682144284,0.0015674378593078524,0.036173840575792225,0.03389868083225039,0.0435880741600713,0.04402881188807458,0.04781230067784665,-0.0027797174910098705,0.040157039876378045,0.024381385758906065,0.03177445536122706,0.0027714062798215615,0.020651778106206383,0.02585469255540068,0.03904643343436558,0.014780750494851624,0.028088776602902623
2022-01-05 00:00:00,-0.0016631198461560866,-0.013824127907206427,-0.009107000086809341,-0.01893222476616035,-0.0009085743855727955,-0.009920689397620324,-0.004324801616546059,-0.010713169354479076,-0.01702262283351628,-0.010576015133639914,-0.00695471589457653,-0.02813901154789126,-0.024457708301744874,-0.011705348021993214,-0.008161617185742251,-0.009911292738525493,-0.007620913159030898,-0.014183394840000665,-0.0006497159511759327,-0.003702996102146405,-0.019305363294127992,-0.013666186250170909,-0.0030107346629517826,0.0005132614424521024,-0.021958127153689815,0.0012189076718363363,-0.006657821854232585,-0.01260981234702491,-0.025834816394810486,-0.01845127564018092,-0.006061869740937009,-0.010324197398074724,-0.024104087128708568,-0.024158879819884137,-0.00478505855235437,-0.03967405912510646,-0.01397689708107272,-0.025057252733682464,-0.0432299122176295,0.007834864195916747,-0.01207933593112302,-0.006807952278022007,-0.01868725663792696,0.007120296324674673,-0.01634482161705453,-0.020524052124560994,-0.009760144681773868,-0.023151671059385915,-0.007251598013630577,-0.008868882650397078,-0.0119713310765137,-0.026298137431068607,-0.010966091313022742,-0.03994254552558517,0.00483120881652522,-0.005288877630180222,-0.008758601444362095,-0.011218206577556988,0.002267712765847766
2022-01-06 00:00:00,0.018306664406993974,0.017039215412598074,-0.003075506806459594,0.010836464121808801,0.011338481451367862,0.013435704835249224,-0.008569114240456591,0.009121884106172182,0.019935752870309284,0.0070630074379627004,0.01843971589042779,0.004162756736865944,0.016030844284147774,0.03225090013214078,0.020255273815121443,0.007920972638886864,0.05383991755473017,0.01832212919258141,0.04396193763796374,-0.0031848618136922245,0.016522708090706217,0.017908948886254192,0.04093412256372192,0.01781610514723449,-0.004273952197026939,0.03647629518984348,0.01607244751559361,0.005799316016969577,0.01881710854509265,0.010567967694393441,0.049812617936260094,0.009818951416400849,0.02341552329554353,-0.006465686770936133,0.02777103909615968,-0.015099128620583598,0.011221249519099596,0.016967815714840042,-0.005562122341974316,0.039385783911244976,0.002253562370464438,0.012379949948180514,0.01072123318966231,0.02365039356462548,0.03779093425683291,0.016205679361764046,0.04746933037876244,0.014086850612594728,0.015884737380980767,-0.008372662766846792,0.018055177540217605,0.013761377599945489,0.036773089003965496,0.013457227105071422,0.015896108198514967,0.026834750018269873,0.02530332082685672,0.016901056916127182,0.040253908596040944
2022-01-07 00:00:00,0.0157279188350057,0.025849865107923798,0.018501887669922768,-0.004344675857781768,0.028590766468298293,0.00040720966907822697,-0.02693442758293079,0.008523448005806792,0.021581197674785595,0.030611968579373802,0.01666306545996728,-0.003602316468074671,0.00087508392464033,0.013313928854812588,0.016033103303391694,-0.010494786989565684,0.007776604021562774,0.020608594454927336,0.005993064077848279,-0.0029727071117535723,0.025932966022369972,0.023098667067382485,0.008850434630251277,0.017325620862998437,0.0014601670455141335,0.01109511298135151,0.007801735369776877,0.0006757089755622796,0.016434376750855535,0.009859534700164426,0.01606779571947203,0.023640174844428076,0.013219682601950635,-0.005943498723957847,0.012116093787959518,0.014333629442254808,-0.017428682123112313,0.006073323820501569,-0.01969600479028669,0.02866696232060355,-0.01002648988100406,0.028792508305205383,0.016393805301633046,0.036659346099487886,0.014224869939735417,0.013771547767202597,0.021324431648962597,0.023657019908635304,0.01096016993146647,-0.011594574763290594,0.027322575804361718,0.013574401739760609,0.015816678898062965,0.008176044083035489,0.023801038047406645,0.015696492477935857,0.021034137371586943,0.019580359392542667,0.016543746057010634
2022-01-10 00:00:00,0.01199347898012277,0.010970200868467537,-0.015170489623073144,-0.0178777044843292,-0.01931992361777882,-0.002131681219083271,-0.0027620574971659573,-0.0036769622758018364,-0.005096133261332951,-0.0068494003367644595,0.007512109758259579,-0.021443739384544983,-0.007609129858982155,0.0037935083449153373,-0.011849854387475739,-0.01215386611747902,-0.005548516838158039,-0.003292634873701086,0.0005149794245121262,-0.010003687154138562,0.015777549158708416,0.01445469449327067,0.0,0.0028750758280526394,0.004167370553871007,-0.011095112981351565,-0.0030578282532662347,-0.013220120198886099,-0.015606054248834364,0.0009565361836335549,-0.00075934217490164,-0.000822928448692407,-0.011696020196664002,-0.02890453429276473,0.003561861050092212,0.005450701187681413,0.008328501977823522,0.0007684921784054787,-0.018540370135450315,0.00316004324334209,-0.022947500824910223,-0.0031671371828385663,-0.005918403360153342,0.007482467845965695,-0.005737764293355842,-0.0028791932915861484,-0.010404197608187015,-0.012733110434706766,-0.000981507435633458,-0.025756852787793064,-0.004535320870093819,0.0018650296734368205,0.004451643378834647,-0.012447973149635052,-0.013200222004081608,0.005884176480012384,0.010533896030148569,-0.0022488899215613108,-0.00759053210467056
2022-01-11 00:00:00,0.00491568168230597,0.00584509111591704,0.007137790641398666,0.008093590616325572,0.00226377893359317,0.022895956727956832,0.020011177005555655,0.00939515074061622,0.005706102323265852,0.029347432422005583,0.004290207916537482,0.016860677638709083,0.003958375416206919,0.016223666457084562,0.003314087239605946,0.026307893650930992,0.011432865052180417,0.010348005823126203,0.0023652499923678453,0.002868325553712094,0.00861713338586882,0.008277937873373277,0.005109930072697582,0.010733257037969486,0.009673191039753918,-0.001174908531383965,0.00776506618225869,0.0034158496123956623,0.026951260778003777,0.001015598078814077,0.003790794999696169,0.006564921169684157,0.005658696632715793,0.01663838983719318,0.007379984206100697,-0.0007092784005620015,0.00332430479058938,0.017043843624085248,0.020928752374864686,0.0039921539621113385,0.018026122993698518,0.018094348973886558,0.013234894145560993,-0.009866711429546681,0.006229286294758534,0.008092401750424132,-0.00807757568621481,0.010713941018932423,0.02436009261112114,0.012847933886841224,0.011299684468025272,0.009478695656196998,0.0056509631905611694,0.023349751764997755,-0.005501008729298581,0.012309774471933764,0.012745929482649897,0.00790794775253164,0.00944362799075459
2022-01-12 00:00:00,0.0018963472885049329,-0.006496819708631049,-0.002479671572301913,0.012019107568163784,-0.00024237071076161054,0.006633758283715633,0.0,-0.005202209535925949,-0.007137958036050423,-0.02363631572174192,0.007581689567088417,-0.0034738931065678405,0.015677311011389,0.002529849875833195,-0.008356535125720708,-0.010857486318202313,0.012209838010137137,-0.00503451483444849,0.010321570170221547,0.012188284908627384,0.0017646802822838634,-0.006084677727170306,0.0030533861538493455,0.020838993403962513,-0.03211920894941306,0.0046918109515655835,-0.001105626240686317,0.011528879651579307,-0.00444175023844781,0.00565591670934883,-0.0011358201356880435,0.0008176717245069926,0.0009629559583452657,0.013607883611436212,-0.00560367888944867,-0.02439242134757606,0.0038543196110056347,-0.0274695369191449,0.010356235755077093,0.0074359641328261995,0.0035250787966537647,0.008624735278821762,-0.0039129172259683605,0.00850216017131774,0.0048577518807477165,0.002250602360527018,0.004854286193570336,0.006592914239065386,0.009643276754770221,0.01534575866403555,0.009529423017191493,0.00552211478861817,0.010152422288499,-0.06864981630414972,-0.001165024760620834,0.00593852357979864,0.006046516482994666,0.005276468955687168,-0.00014276120452386305
2022-01-13 00:00:00,0.0014198089032993262,0.00811435347882974,-0.0072198807967072,-0.019989570709901143,0.00298457421911107,-0.0026848386481669482,-0.025594261938382906,-0.006786276802997066,-0.0020485486789000836,-0.0054249604542164305,0.0015724358040799754,-0.02000416043930904,-0.012318090789846555,0.007404349242907748,-0.0014669647840014498,-0.03446091204829008,0.008836040394119752,0.017593460316541912,0.004260998118558652,-0.010891138546315739,0.0161175166630765,0.01244183797861132,0.0068868263969985655,-0.0008636011105408296,0.0012545978283582692,0.013945890056886786,0.0012436743132360505,-0.029807614508078183,0.0024253655409052443,-0.0012476142657497603,0.011299755074588544,0.005054132679098024,-0.0005502920642985028,-0.028037594751545655,0.003984826142333064,-0.020264807995240525,-0.014652797496520115,-0.004863840691279313,-0.047002382795543696,0.020290726865234837,-0.031648500576693286,0.0036093209556401647,0.0007838308414031216,-0.005385472515083125,0.0067348718583185915,0.006636085829034763,0.010038277300426543,-0.011012220038981451,-0.015303051074299726,-0.026174651491435958,0.001063986631249576,0.008731906329830636,0.006611485208487547,-0.0196578204069112,0.0004906504852407223,0.01113965000813296,-0.007117337335010628,0.008500757159175122,-0.0021384054966592735
2022-01-14 00:00:00,0.009883182167111534,0.00064633354046318,-0.006820183160453582,-0.029675972269289638,-0.0006445943704986095,0.0038419651439787483,-0.025205217287394756,-0.028624235845164884,-0.017586157235679863,0.0096867846768128,-0.0007859088327771443,-0.022119664187651794,-0.022562197594198922,-0.012619858017408695,-0.006450147210389038,-0.01844759846543379,0.01160206947711365,-0.012056817461715878,0.02459873858808782,-0.0024165067679901703,-0.005032125208823951,-0.014478277057551444,0.018202490373813066,0.017227930000786065,-0.025554025148907922,0.017162586120927106,0.0005522234226529712,-0.02311158638120515,0.004832815541418425,-0.06343343012533563,0.011543618166292666,0.0022742317952296645,0.02217644122356375,-0.025247984705921028,0.007045503349635595,0.02072255955805124,-0.016915777033481707,-0.03644370796011991,-0.012583220399445037,0.011559030016425059,-0.005785389399268096,0.00292293802932129,0.003129086384565349,0.004474736132637287,-0.013411193213219583,0.00838257337542961,0.015067710291875681,0.0006456360416610723,0.022763099821887588,-0.009002835758666457,0.0031851843048666274,-0.016101356709031463,0.009539676418673392,-0.013285060143293918,0.0009808737296775223,0.0009490704319858437,0.03612522989983871,-0.0075655965527449045,0.008385979784529414
